step,cost,time
74,29.234451293945312,0.007931947708129883
75,29.178979873657227,0.008085966110229492
76,29.178979873657227,0.008141040802001953
77,29.210359573364258,0.008299112319946289
78,29.210359573364258,0.008352994918823242
79,29.322114944458008,0.008508920669555664
80,29.322114944458008,0.008563041687011719
81,29.701826095581055,0.008720874786376953
82,29.701826095581055,0.008775949478149414
83,29.605236053466797,0.008929967880249023
84,29.605236053466797,0.008985042572021484
85,29.605545043945312,0.009142160415649414
86,29.605545043945312,0.009196043014526367
87,29.145965576171875,0.009351015090942383
88,29.145965576171875,0.009406089782714844
89,29.097881317138672,0.009562969207763672
90,29.097881317138672,0.009620904922485352
91,28.072471618652344,0.009774923324584961
92,28.072471618652344,0.009829998016357422
93,28.513330459594727,0.00998997688293457
94,28.513330459594727,0.010045051574707031
95,28.684185028076172,0.010211944580078125
96,28.684185028076172,0.010265827178955078
97,29.013639450073242,0.01042318344116211
98,29.013639450073242,0.010478019714355469
99,28.925434112548828,0.010632991790771484
100,28.925434112548828,0.010688066482543945
101,29.06422996520996,0.010843992233276367
102,29.06422996520996,0.010899066925048828
103,28.84317970275879,0.011054039001464844
104,28.84317970275879,0.01110982894897461
105,29.18477439880371,0.011265039443969727
106,29.18477439880371,0.011320114135742188
107,29.18477439880371,0.011482000350952148
108,29.18477439880371,0.011538028717041016
109,29.196226119995117,0.011693000793457031
110,29.196226119995117,0.011747121810913086
111,29.250885009765625,0.011900901794433594
112,29.250885009765625,0.011955976486206055
113,28.946910858154297,0.01211404800415039
114,28.946910858154297,0.01216888427734375
115,28.903526306152344,0.012323141098022461
116,28.903526306152344,0.01237797737121582
117,29.069503784179688,0.01253199577331543
118,29.069503784179688,0.01258707046508789
119,28.35959815979004,0.012747049331665039
120,28.35959815979004,0.012810945510864258
121,28.519363403320312,0.012968063354492188
122,28.519363403320312,0.013022899627685547
123,28.2073974609375,0.013177156448364258
124,28.2073974609375,0.013235092163085938
125,27.976829528808594,0.013391971588134766
126,27.976829528808594,0.013449907302856445
127,28.68267250061035,0.01360321044921875
128,28.68267250061035,0.013657808303833008
129,28.948362350463867,0.013830900192260742
130,28.948362350463867,0.013885974884033203
131,28.646804809570312,0.014045000076293945
132,28.646804809570312,0.014098882675170898
133,28.216407775878906,0.01425313949584961
134,28.216407775878906,0.014307975769042969
135,27.55127716064453,0.014461994171142578
136,27.55127716064453,0.014516115188598633
137,27.067331314086914,0.014672994613647461
138,27.067331314086914,0.014728069305419922
139,27.043045043945312,0.014881134033203125
140,27.043045043945312,0.014936208724975586
141,26.65955924987793,0.015089988708496094
142,26.65955924987793,0.015143871307373047
143,27.067562103271484,0.015300989151000977
144,27.067562103271484,0.015355825424194336
145,27.077884674072266,0.015530109405517578
146,27.077884674072266,0.015584945678710938
147,27.09016990661621,0.015739917755126953
148,27.09016990661621,0.015794992446899414
149,26.90079689025879,0.015954971313476562
150,26.90079689025879,0.016010046005249023
151,27.390443801879883,0.01616382598876953
152,27.390443801879883,0.016218900680541992
153,27.388132095336914,0.016375064849853516
154,27.388132095336914,0.016430139541625977
155,27.626380920410156,0.016583919525146484
156,27.626380920410156,0.016638994216918945
157,28.138214111328125,0.016795873641967773
158,28.138214111328125,0.016849994659423828
159,28.372211456298828,0.01700901985168457
160,28.372211456298828,0.017062902450561523
161,28.378280639648438,0.017220020294189453
162,28.378280639648438,0.017273902893066406
163,28.310436248779297,0.017432212829589844
164,28.310436248779297,0.0174868106842041
165,28.066162109375,0.01766514778137207
166,28.066162109375,0.017719030380249023
167,28.387786865234375,0.01787400245666504
168,28.387786865234375,0.0179290771484375
169,28.393634796142578,0.01808786392211914
170,28.393634796142578,0.018151044845581055
171,28.442214965820312,0.018307209014892578
172,28.442214965820312,0.018361806869506836
173,28.012548446655273,0.018520116806030273
174,28.012548446655273,0.018574953079223633
175,28.18294906616211,0.018728971481323242
176,28.18294906616211,0.018784046173095703
177,28.231521606445312,0.018941879272460938
178,28.231521606445312,0.018996000289916992
179,28.935184478759766,0.019151926040649414
180,28.935184478759766,0.019208908081054688
181,28.899188995361328,0.01936483383178711
182,28.899188995361328,0.01942300796508789
183,28.81778335571289,0.019578933715820312
184,28.81778335571289,0.019635915756225586
185,28.540077209472656,0.01980280876159668
186,28.540077209472656,0.019860029220581055
187,28.540077209472656,0.02003622055053711
188,28.540077209472656,0.02009296417236328
189,29.055484771728516,0.02026510238647461
190,29.055484771728516,0.020323753356933594
191,29.231657028198242,0.02049422264099121
192,29.231657028198242,0.020550966262817383
193,29.372777938842773,0.020725011825561523
194,29.372777938842773,0.020792007446289062
195,29.549406051635742,0.020964860916137695
196,29.549406051635742,0.021020889282226562
197,29.696552276611328,0.021194934844970703
198,29.696552276611328,0.021252155303955078
199,29.631938934326172,0.021416902542114258
200,29.631938934326172,0.02147197723388672
201,29.441328048706055,0.021646976470947266
202,29.441328048706055,0.02170395851135254
203,28.960601806640625,0.021864891052246094
204,28.960601806640625,0.021919965744018555
205,29.39084243774414,0.022096872329711914
206,29.39084243774414,0.022155046463012695
207,29.41881561279297,0.022315025329589844
208,29.41881561279297,0.02237105369567871
209,29.056324005126953,0.022542953491210938
210,29.056324005126953,0.022600889205932617
211,28.883438110351562,0.02275991439819336
212,28.883438110351562,0.02281498908996582
213,28.8690185546875,0.022992849349975586
214,28.8690185546875,0.023051023483276367
215,28.841079711914062,0.023207902908325195
216,28.841079711914062,0.023266077041625977
217,29.10390281677246,0.02343893051147461
218,29.10390281677246,0.023504972457885742
219,29.10898208618164,0.023662805557250977
220,29.10898208618164,0.023717880249023438
221,29.53751564025879,0.023898839950561523
222,29.53751564025879,0.023953914642333984
223,29.61557388305664,0.024127960205078125
224,29.61557388305664,0.02418684959411621
225,29.61598777770996,0.02434515953063965
226,29.61598777770996,0.024402856826782227
227,29.56089210510254,0.02456808090209961
228,29.56089210510254,0.024623870849609375
229,29.614526748657227,0.024785995483398438
230,29.614526748657227,0.0248410701751709
231,29.90472984313965,0.025007963180541992
232,29.90472984313965,0.025068044662475586
233,29.869970321655273,0.025224924087524414
234,29.869970321655273,0.025279998779296875
235,29.796680450439453,0.025450944900512695
236,29.796680450439453,0.025508880615234375
237,29.64722442626953,0.025667190551757812
238,29.64722442626953,0.02572178840637207
239,29.43349838256836,0.025894880294799805
240,29.43349838256836,0.025949954986572266
241,30.353469848632812,0.02611994743347168
242,30.353469848632812,0.026188135147094727
243,30.203216552734375,0.026356935501098633
244,30.203216552734375,0.026412010192871094
245,30.49374008178711,0.026568889617919922
246,30.49374008178711,0.026623964309692383
247,31.131351470947266,0.026799917221069336
248,31.131351470947266,0.026855945587158203
249,31.07330894470215,0.027016878128051758
250,31.07330894470215,0.027074098587036133
251,30.885766983032227,0.027241945266723633
252,30.885766983032227,0.027299880981445312
253,31.101764678955078,0.027456998825073242
254,31.101764678955078,0.02751302719116211
255,30.816919326782227,0.027683019638061523
256,30.816919326782227,0.027737855911254883
257,30.880149841308594,0.027915000915527344
258,30.880149841308594,0.02797389030456543
259,30.3291015625,0.02813100814819336
260,30.3291015625,0.028191089630126953
261,30.144575119018555,0.028356075286865234
262,30.144575119018555,0.028411865234375
263,30.039382934570312,0.0285799503326416
264,30.039382934570312,0.028635025024414062
265,29.991622924804688,0.02880096435546875
266,29.991622924804688,0.02885723114013672
267,29.99427032470703,0.029018878936767578
268,29.99427032470703,0.029072999954223633
269,29.899311065673828,0.029227018356323242
270,29.899311065673828,0.029283761978149414
271,29.692075729370117,0.02943897247314453
272,29.692075729370117,0.029493093490600586
273,29.83926010131836,0.029649019241333008
274,29.83926010131836,0.02970290184020996
275,30.009506225585938,0.029858112335205078
276,30.009506225585938,0.02991485595703125
277,29.683448791503906,0.03006911277770996
278,29.683448791503906,0.030122995376586914
279,29.94136619567871,0.03027796745300293
280,29.94136619567871,0.03033304214477539
281,29.982528686523438,0.030486106872558594
282,29.982528686523438,0.030539989471435547
283,30.06853485107422,0.030697107315063477
284,30.06853485107422,0.030751943588256836
285,30.48546600341797,0.03090500831604004
286,30.48546600341797,0.0309598445892334
287,30.321487426757812,0.03111410140991211
288,30.321487426757812,0.031167984008789062
289,30.384838104248047,0.031323909759521484
290,30.384838104248047,0.031378984451293945
291,30.139699935913086,0.031545162200927734
292,30.139699935913086,0.031598806381225586
293,30.263402938842773,0.0317530632019043
294,30.263402938842773,0.03180694580078125
295,29.819259643554688,0.03196120262145996
296,29.819259643554688,0.03201484680175781
297,30.15531349182129,0.03216910362243652
298,30.15531349182129,0.03222393989562988
299,30.0433292388916,0.032377004623413086
300,30.0433292388916,0.032431840896606445
301,29.595487594604492,0.03258490562438965
302,29.595487594604492,0.03263998031616211
303,29.595487594604492,0.03279399871826172
304,29.595487594604492,0.03284788131713867
305,29.540721893310547,0.03300189971923828
306,29.540721893310547,0.03305697441101074
307,29.540721893310547,0.03321194648742676
308,29.540721893310547,0.03326892852783203
309,29.49234962463379,0.033431053161621094
310,29.49234962463379,0.033487796783447266
311,29.035457611083984,0.0336461067199707
312,29.035457611083984,0.03370189666748047
313,28.875185012817383,0.03386187553405762
314,28.875185012817383,0.033917903900146484
315,28.947715759277344,0.03407692909240723
316,28.947715759277344,0.034181833267211914
317,28.533464431762695,0.034353017807006836
318,28.533464431762695,0.03440999984741211
319,28.36143684387207,0.034570932388305664
320,28.36143684387207,0.03462815284729004
321,28.384117126464844,0.03479194641113281
322,28.384117126464844,0.034850120544433594
323,28.266414642333984,0.035093069076538086
324,28.266414642333984,0.03516697883605957
325,28.323204040527344,0.035353899002075195
326,28.323204040527344,0.0354161262512207
327,28.417118072509766,0.03558516502380371
328,28.417118072509766,0.03564286231994629
329,28.167728424072266,0.03580904006958008
330,28.167728424072266,0.03586578369140625
331,28.501834869384766,0.03602886199951172
332,28.501834869384766,0.03608512878417969
333,28.49631118774414,0.03625202178955078
334,28.49631118774414,0.03630805015563965
335,28.50208282470703,0.03647208213806152
336,28.50208282470703,0.03652787208557129
337,28.251869201660156,0.03668785095214844
338,28.251869201660156,0.036743879318237305
339,28.09728240966797,0.036972999572753906
340,28.09728240966797,0.0370330810546875
341,28.109580993652344,0.03719806671142578
342,28.109580993652344,0.03725385665893555
343,27.934600830078125,0.03741121292114258
344,27.934600830078125,0.037465810775756836
345,27.941417694091797,0.03762316703796387
346,27.941417694091797,0.03767800331115723
347,27.994985580444336,0.03783297538757324
348,27.994985580444336,0.0378870964050293
349,28.013763427734375,0.03804302215576172
350,28.013763427734375,0.03809690475463867
351,28.247848510742188,0.03825092315673828
352,28.247848510742188,0.03830718994140625
353,27.746063232421875,0.03846096992492676
354,27.746063232421875,0.03851604461669922
355,27.47683334350586,0.03867197036743164
356,27.47683334350586,0.0387270450592041
357,28.018295288085938,0.03888106346130371
358,28.018295288085938,0.038935184478759766
359,28.142032623291016,0.03908801078796387
360,28.142032623291016,0.03914284706115723
361,27.913410186767578,0.039298057556152344
362,27.913410186767578,0.0393521785736084
363,27.85186767578125,0.039517879486083984
364,27.85186767578125,0.039572954177856445
365,27.596019744873047,0.039726972579956055
366,27.596019744873047,0.03978085517883301
367,27.373884201049805,0.03993511199951172
368,27.373884201049805,0.03998899459838867
369,27.45681381225586,0.04014277458190918
370,27.45681381225586,0.04019784927368164
371,27.659461975097656,0.040350914001464844
372,27.659461975097656,0.040405988693237305
373,27.356067657470703,0.04056191444396973
374,27.356067657470703,0.04061603546142578
375,27.182228088378906,0.040769100189208984
376,27.182228088378906,0.040824174880981445
377,27.220834732055664,0.04097700119018555
378,27.220834732055664,0.04103207588195801
379,27.346054077148438,0.04118609428405762
380,27.346054077148438,0.04123997688293457
381,27.346054077148438,0.0413970947265625
382,27.346054077148438,0.04145097732543945
383,27.22019386291504,0.041604042053222656
384,27.22019386291504,0.04165792465209961
385,27.418867111206055,0.04181194305419922
386,27.418867111206055,0.04186606407165527
387,27.475616455078125,0.04201912879943848
388,27.475616455078125,0.04207587242126465
389,26.927112579345703,0.042240142822265625
390,26.927112579345703,0.04229402542114258
391,26.52733612060547,0.04244685173034668
392,26.52733612060547,0.04250192642211914
393,26.666229248046875,0.04265403747558594
394,26.666229248046875,0.0427091121673584
395,26.794387817382812,0.0428621768951416
396,26.794387817382812,0.04291701316833496
397,27.35009002685547,0.043070077896118164
398,27.35009002685547,0.04312705993652344
399,27.35009002685547,0.04327988624572754
400,27.35009002685547,0.0433349609375
401,27.555885314941406,0.0434880256652832
402,27.555885314941406,0.04354214668273926
403,28.04496955871582,0.04369497299194336
404,28.04496955871582,0.04374885559082031
405,28.58411407470703,0.043901920318603516
406,28.58411407470703,0.04395699501037598
407,28.368289947509766,0.04411005973815918
408,28.368289947509766,0.044168949127197266
409,28.48590087890625,0.04432201385498047
410,28.48590087890625,0.04437613487243652
411,28.554706573486328,0.04452991485595703
412,28.554706573486328,0.044584035873413086
413,28.620975494384766,0.04474020004272461
414,28.620975494384766,0.04480314254760742
415,28.878849029541016,0.044957876205444336
416,28.878849029541016,0.04501199722290039
417,28.867904663085938,0.04516887664794922
418,28.867904663085938,0.04522395133972168
419,29.367382049560547,0.04537701606750488
420,29.367382049560547,0.045432090759277344
421,29.357810974121094,0.04558587074279785
422,29.357810974121094,0.04564094543457031
423,29.426666259765625,0.04579520225524902
424,29.426666259765625,0.04584908485412598
425,29.192550659179688,0.04600191116333008
426,29.192550659179688,0.04605698585510254
427,29.92546272277832,0.04621005058288574
428,29.92546272277832,0.0462641716003418
429,30.19626808166504,0.04641890525817871
430,30.19626808166504,0.04647397994995117
431,29.913000106811523,0.046629905700683594
432,29.913000106811523,0.046684980392456055
433,30.067806243896484,0.0468449592590332
434,30.067806243896484,0.046900033950805664
435,29.872821807861328,0.04705405235290527
436,29.872821807861328,0.04710888862609863
437,28.966785430908203,0.04726290702819824
438,28.966785430908203,0.0473179817199707
439,28.594646453857422,0.04748702049255371
440,28.594646453857422,0.0475468635559082
441,28.42597198486328,0.047699928283691406
442,28.42597198486328,0.04775500297546387
443,28.414043426513672,0.047908782958984375
444,28.414043426513672,0.047963857650756836
445,29.062143325805664,0.04811811447143555
446,29.062143325805664,0.0481719970703125
447,29.118873596191406,0.04832601547241211
448,29.118873596191406,0.04838085174560547
449,28.712749481201172,0.04853510856628418
450,28.712749481201172,0.04859018325805664
451,28.582923889160156,0.04874396324157715
452,28.582923889160156,0.04879903793334961
453,28.46091079711914,0.04895377159118652
454,28.46091079711914,0.049008846282958984
455,29.021039962768555,0.0491640567779541
456,29.021039962768555,0.04921913146972656
457,29.394596099853516,0.04937291145324707
458,29.394596099853516,0.04942798614501953
459,29.339458465576172,0.04958200454711914
460,29.339458465576172,0.0496368408203125
461,28.789142608642578,0.04979109764099121
462,28.789142608642578,0.04984593391418457
463,28.552120208740234,0.04999899864196777
464,28.552120208740234,0.05005502700805664
465,27.90382957458496,0.05022001266479492
466,27.90382957458496,0.05027508735656738
467,27.90382957458496,0.050427913665771484
468,27.90382957458496,0.050482988357543945
469,27.678730010986328,0.05063605308532715
470,27.678730010986328,0.05069112777709961
471,27.678730010986328,0.05084395408630371
472,27.678730010986328,0.050897836685180664
473,27.839561462402344,0.051052093505859375
474,27.839561462402344,0.05110597610473633
475,28.739757537841797,0.05125999450683594
476,28.739757537841797,0.0513150691986084
477,28.731046676635742,0.05146908760070801
478,28.731046676635742,0.05152320861816406
479,29.195859909057617,0.05167698860168457
480,29.195859909057617,0.05173087120056152
481,29.319263458251953,0.051885128021240234
482,29.319263458251953,0.051939964294433594
483,29.249958038330078,0.0520939826965332
484,29.249958038330078,0.05215096473693848
485,29.156940460205078,0.052308082580566406
486,29.156940460205078,0.05236506462097168
487,28.975807189941406,0.05252504348754883
488,28.975807189941406,0.05257987976074219
489,29.418540954589844,0.052735090255737305
490,29.418540954589844,0.05279803276062012
491,29.68838882446289,0.05295300483703613
492,29.68838882446289,0.053006887435913086
493,29.567089080810547,0.0531771183013916
494,29.567089080810547,0.05323076248168945
495,29.56757164001465,0.05338597297668457
496,29.56757164001465,0.05344104766845703
497,29.448612213134766,0.05359387397766113
498,29.448612213134766,0.05364799499511719
499,29.236337661743164,0.05380105972290039
500,29.236337661743164,0.05385613441467285
501,29.38800621032715,0.054009199142456055
502,29.38800621032715,0.05406379699707031
503,29.381912231445312,0.05421710014343262
504,29.381912231445312,0.05427193641662598
505,29.717214584350586,0.05442404747009277
506,29.717214584350586,0.05447888374328613
507,29.957834243774414,0.05463099479675293
508,29.957834243774414,0.05468487739562988
509,29.829723358154297,0.05483698844909668
510,29.829723358154297,0.054891109466552734
511,29.616857528686523,0.05504417419433594
512,29.616857528686523,0.05509781837463379
513,28.87993812561035,0.05525088310241699
514,28.87993812561035,0.05530595779418945
515,29.019283294677734,0.05547022819519043
516,29.019283294677734,0.055526018142700195
517,29.00790786743164,0.0556948184967041
518,29.00790786743164,0.05574989318847656
519,29.633092880249023,0.05590200424194336
520,29.633092880249023,0.05595707893371582
521,29.59947395324707,0.05611085891723633
522,29.59947395324707,0.05616593360900879
523,29.136077880859375,0.05631899833679199
524,29.136077880859375,0.05637311935424805
525,29.620342254638672,0.05652618408203125
526,29.620342254638672,0.0565800666809082
527,29.93113136291504,0.05673408508300781
528,29.93113136291504,0.056787967681884766
529,29.930009841918945,0.056944847106933594
530,29.930009841918945,0.05699896812438965
531,29.918712615966797,0.05715298652648926
532,29.918712615966797,0.05720806121826172
533,30.195270538330078,0.057363033294677734
534,30.195270538330078,0.057418107986450195
535,30.410625457763672,0.0575711727142334
536,30.410625457763672,0.05762505531311035
537,30.35793685913086,0.05777907371520996
538,30.35793685913086,0.05783390998840332
539,30.33576202392578,0.05798816680908203
540,30.33576202392578,0.0580439567565918
541,29.623689651489258,0.05821585655212402
542,29.623689651489258,0.05827212333679199
543,29.63547706604004,0.0584259033203125
544,29.63547706604004,0.05848097801208496
545,29.53201675415039,0.05863499641418457
546,29.53201675415039,0.05869007110595703
547,29.544641494750977,0.05884385108947754
548,29.544641494750977,0.058901071548461914
549,29.768775939941406,0.05905413627624512
550,29.768775939941406,0.05910778045654297
551,29.765470504760742,0.05926203727722168
552,29.765470504760742,0.05931591987609863
553,30.603931427001953,0.059468984603881836
554,30.603931427001953,0.0595240592956543
555,29.888227462768555,0.059678077697753906
556,29.888227462768555,0.05973196029663086
557,29.531625747680664,0.059886932373046875
558,29.531625747680664,0.059942007064819336
559,29.349016189575195,0.060096025466918945
560,29.349016189575195,0.060150146484375
561,29.147092819213867,0.060304880142211914
562,29.147092819213867,0.060359954833984375
563,29.124149322509766,0.060513973236083984
564,29.124149322509766,0.060569047927856445
565,29.274234771728516,0.06072497367858887
566,29.274234771728516,0.06078696250915527
567,29.307392120361328,0.060949087142944336
568,29.307392120361328,0.0610041618347168
569,29.72559356689453,0.061157941818237305
570,29.72559356689453,0.061213016510009766
571,29.49847412109375,0.06136798858642578
572,29.49847412109375,0.06142401695251465
573,29.322917938232422,0.06157803535461426
574,29.322917938232422,0.06163311004638672
575,29.35368537902832,0.06178784370422363
576,29.35368537902832,0.061842918395996094
577,29.224857330322266,0.06199812889099121
578,29.224857330322266,0.06205296516418457
579,29.021564483642578,0.062207937240600586
580,29.021564483642578,0.06226205825805664
581,28.90155792236328,0.062417030334472656
582,28.90155792236328,0.062471866607666016
583,29.299461364746094,0.06262898445129395
584,29.299461364746094,0.0626838207244873
585,28.987680435180664,0.06284117698669434
586,28.987680435180664,0.0628960132598877
587,28.611125946044922,0.06305098533630371
588,28.611125946044922,0.06310606002807617
589,28.432119369506836,0.06325984001159668
590,28.432119369506836,0.06331396102905273
591,27.610897064208984,0.06349396705627441
592,27.610897064208984,0.06355500221252441
593,27.445171356201172,0.06371212005615234
594,27.445171356201172,0.0637669563293457
595,27.729856491088867,0.06393909454345703
596,27.729856491088867,0.06399321556091309
597,27.69074821472168,0.06414914131164551
598,27.69074821472168,0.06420397758483887
599,27.86379623413086,0.06435799598693848
600,27.86379623413086,0.06441307067871094
601,27.87081527709961,0.06456708908081055
602,27.87081527709961,0.06462383270263672
603,27.91061782836914,0.06477808952331543
604,27.91061782836914,0.06483316421508789
605,28.728069305419922,0.0649869441986084
606,28.728069305419922,0.06504082679748535
607,28.465438842773438,0.06519508361816406
608,28.465438842773438,0.06525015830993652
609,28.364084243774414,0.06540393829345703
610,28.364084243774414,0.06545901298522949
611,28.805320739746094,0.0656130313873291
612,28.805320739746094,0.06566715240478516
613,28.925926208496094,0.06582093238830566
614,28.925926208496094,0.06587505340576172
615,29.04767608642578,0.06603002548217773
616,29.04767608642578,0.06608700752258301
617,28.8641357421875,0.06625103950500488
618,28.8641357421875,0.06630516052246094
619,29.014610290527344,0.06645894050598145
620,29.014610290527344,0.0665128231048584
621,28.351436614990234,0.06666707992553711
622,28.351436614990234,0.06672096252441406
623,28.867504119873047,0.06687688827514648
624,28.867504119873047,0.06693100929260254
625,28.820289611816406,0.06708502769470215
626,28.820289611816406,0.0671391487121582
627,28.612159729003906,0.06729292869567871
628,28.612159729003906,0.06734704971313477
629,28.846351623535156,0.06750202178955078
630,28.846351623535156,0.06755590438842773
631,28.85437774658203,0.06771206855773926
632,28.85437774658203,0.06776714324951172
633,28.80929946899414,0.06792092323303223
634,28.80929946899414,0.06797599792480469
635,28.226093292236328,0.06812906265258789
636,28.226093292236328,0.06818413734436035
637,27.91269302368164,0.06833791732788086
638,27.91269302368164,0.06839203834533691
639,28.291587829589844,0.06854510307312012
640,28.291587829589844,0.06860017776489258
641,28.291587829589844,0.068756103515625
642,28.291587829589844,0.06882309913635254
643,28.65129852294922,0.06898093223571777
644,28.65129852294922,0.06903505325317383
645,28.27509117126465,0.06918811798095703
646,28.27509117126465,0.06924295425415039
647,28.174026489257812,0.0693960189819336
648,28.174026489257812,0.06944990158081055
649,28.521072387695312,0.06960320472717285
650,28.521072387695312,0.06965780258178711
651,28.2513484954834,0.06981086730957031
652,28.2513484954834,0.06986594200134277
653,28.493305206298828,0.07001900672912598
654,28.493305206298828,0.07007384300231934
655,28.439830780029297,0.07022595405578613
656,28.439830780029297,0.07028007507324219
657,28.656787872314453,0.07043313980102539
658,28.656787872314453,0.07048702239990234
659,28.6593017578125,0.07063984870910645
660,28.6593017578125,0.0706939697265625
661,28.707204818725586,0.07085108757019043
662,28.707204818725586,0.07090592384338379
663,28.712907791137695,0.07105898857116699
664,28.712907791137695,0.07111310958862305
665,28.80255126953125,0.07126712799072266
666,28.80255126953125,0.07132101058959961
667,29.192089080810547,0.0714869499206543
668,29.192089080810547,0.07154297828674316
669,29.712730407714844,0.07169795036315918
670,29.712730407714844,0.07175302505493164
671,30.129854202270508,0.07190704345703125
672,30.129854202270508,0.0719611644744873
673,30.12444496154785,0.07211494445800781
674,30.12444496154785,0.07217001914978027
675,30.152957916259766,0.07232403755187988
676,30.152957916259766,0.07237792015075684
677,30.213510513305664,0.07253193855285645
678,30.213510513305664,0.0725870132446289
679,30.191030502319336,0.07274293899536133
680,30.191030502319336,0.07279801368713379
681,30.23427391052246,0.07295107841491699
682,30.23427391052246,0.07300615310668945
683,30.62577247619629,0.07315897941589355
684,30.62577247619629,0.07321286201477051
685,30.001663208007812,0.07336616516113281
686,30.001663208007812,0.07342100143432617
687,30.411481857299805,0.07357382774353027
688,30.411481857299805,0.07362794876098633
689,30.397258758544922,0.07378196716308594
690,30.397258758544922,0.07383608818054199
691,30.411861419677734,0.0739889144897461
692,30.411861419677734,0.07404398918151855
693,31.349369049072266,0.07421493530273438
694,31.349369049072266,0.07427000999450684
695,31.606042861938477,0.07442307472229004
696,31.606042861938477,0.0744781494140625
697,31.56348419189453,0.07463192939758301
698,31.56348419189453,0.07468700408935547
699,31.327335357666016,0.07483911514282227
700,31.327335357666016,0.07489418983459473
701,31.379840850830078,0.07504701614379883
702,31.379840850830078,0.07510209083557129
703,31.228525161743164,0.07525515556335449
704,31.228525161743164,0.07530903816223145
705,30.748441696166992,0.07546401023864746
706,30.748441696166992,0.07551908493041992
707,30.750770568847656,0.07567214965820312
708,30.750770568847656,0.07572603225708008
709,30.714000701904297,0.07588005065917969
710,30.714000701904297,0.07593393325805664
711,30.73008918762207,0.07608699798583984
712,30.73008918762207,0.0761411190032959
713,30.858671188354492,0.0762948989868164
714,30.858671188354492,0.07634902000427246
715,30.855335235595703,0.07650303840637207
716,30.855335235595703,0.07655715942382812
717,30.88254737854004,0.07671403884887695
718,30.88254737854004,0.07677388191223145
719,30.76778221130371,0.07693290710449219
720,30.76778221130371,0.07698702812194824
721,30.804534912109375,0.07714104652404785
722,30.804534912109375,0.07719612121582031
723,30.529146194458008,0.0773477554321289
724,30.529146194458008,0.07740283012390137
725,30.594419479370117,0.07755589485168457
726,30.594419479370117,0.07761001586914062
727,30.44013023376465,0.07776308059692383
728,30.44013023376465,0.07781720161437988
729,30.46306800842285,0.07797002792358398
730,30.46306800842285,0.07802510261535645
731,30.445783615112305,0.07817816734313965
732,30.445783615112305,0.0782320499420166
733,30.219192504882812,0.0783839225769043
734,30.219192504882812,0.07843899726867676
