method,m,i,step,cost,time
random,1,1,564,33.37101745605469,5.116044044494629
random,1,1,565,33.488426208496094,5.116044044494629
random,1,1,566,33.18962478637695,5.116044044494629
random,1,1,567,33.18962097167969,5.116044044494629
random,1,1,568,33.97991943359375,5.116044044494629
random,1,1,569,34.17840576171875,5.116044044494629
random,1,1,570,34.147247314453125,5.116044044494629
random,1,1,571,34.125160217285156,5.116044044494629
random,1,1,572,34.38058853149414,5.116044044494629
random,1,1,573,34.38323974609375,5.116044044494629
random,1,1,574,34.805931091308594,5.116044044494629
random,1,1,575,34.98414611816406,5.116044044494629
random,1,1,576,34.72117614746094,5.116044044494629
random,1,1,577,34.805091857910156,5.116044044494629
random,1,1,578,34.43540954589844,5.116044044494629
random,1,1,579,34.167137145996094,5.116044044494629
random,1,1,580,34.74641418457031,5.116044044494629
