method,m,i,step,cost,time
sampled,10,4,40,9.78662395477295,16.770188093185425
sampled,10,4,41,9.292755126953125,16.770188093185425
sampled,10,4,42,9.215564727783203,16.770188093185425
sampled,10,4,43,9.293922424316406,16.770188093185425
sampled,10,4,44,9.194060325622559,16.770188093185425
sampled,10,4,45,9.408256530761719,16.770188093185425
sampled,10,4,46,9.408256530761719,16.770188093185425
sampled,10,4,47,9.092109680175781,16.770188093185425
sampled,10,4,48,8.901768684387207,16.770188093185425
sampled,10,4,49,8.617595672607422,16.770188093185425
sampled,10,4,50,8.457985877990723,16.770188093185425
sampled,10,4,51,8.643163681030273,16.770188093185425
sampled,10,4,52,8.743026733398438,16.770188093185425
sampled,10,4,53,8.743026733398438,16.770188093185425
sampled,10,4,54,8.76823902130127,16.770188093185425
sampled,10,4,55,8.77330207824707,16.770188093185425
sampled,10,4,56,8.776287078857422,16.770188093185425
sampled,10,4,57,8.666363716125488,16.770188093185425
sampled,10,4,58,8.611559867858887,16.770188093185425
sampled,10,4,59,8.654376029968262,16.770188093185425
sampled,10,4,60,8.614633560180664,16.770188093185425
sampled,10,4,61,8.611648559570312,16.770188093185425
sampled,10,4,62,8.653120040893555,16.770188093185425
sampled,10,4,63,8.407686233520508,16.770188093185425
sampled,10,4,64,8.30985164642334,16.770188093185425
sampled,10,4,65,8.189713478088379,16.770188093185425
sampled,10,4,66,8.16816234588623,16.770188093185425
sampled,10,4,67,8.2998628616333,16.770188093185425
sampled,10,4,68,8.264488220214844,16.770188093185425
sampled,10,4,69,8.336048126220703,16.770188093185425
sampled,10,4,70,8.159499168395996,16.770188093185425
sampled,10,4,71,8.526330947875977,16.770188093185425
sampled,10,4,72,8.583639144897461,16.770188093185425
sampled,10,4,73,8.464638710021973,16.770188093185425
sampled,10,4,74,8.464638710021973,16.770188093185425
sampled,10,4,75,8.565572738647461,16.770188093185425
sampled,10,4,76,8.242630958557129,16.770188093185425
sampled,10,4,77,8.264747619628906,16.770188093185425
sampled,10,4,78,8.123748779296875,16.770188093185425
sampled,10,4,79,7.8548126220703125,16.770188093185425
sampled,10,4,80,7.870482921600342,16.770188093185425
sampled,10,4,81,7.814088821411133,16.770188093185425
sampled,10,4,82,7.774446487426758,16.770188093185425
sampled,10,4,83,7.597323894500732,16.770188093185425
sampled,10,4,84,7.995296001434326,16.770188093185425
sampled,10,4,85,8.05012035369873,16.770188093185425
sampled,10,4,86,7.862076759338379,16.770188093185425
sampled,10,4,87,7.81129264831543,16.770188093185425
sampled,10,4,88,7.623987197875977,16.770188093185425
sampled,10,4,89,7.691051959991455,16.770188093185425
sampled,10,4,90,7.571218490600586,16.770188093185425
sampled,10,4,91,7.571218490600586,16.770188093185425
sampled,10,4,92,7.496451377868652,16.770188093185425
sampled,10,4,93,7.985066890716553,16.770188093185425
sampled,10,4,94,8.290369987487793,16.770188093185425
sampled,10,4,95,8.191668510437012,16.770188093185425
sampled,10,4,96,7.912747383117676,16.770188093185425
sampled,10,4,97,7.962254047393799,16.770188093185425
sampled,10,4,98,7.958707332611084,16.770188093185425
sampled,10,4,99,8.009231567382812,16.770188093185425
sampled,10,4,100,7.967202186584473,16.770188093185425
sampled,10,4,101,7.69920539855957,16.770188093185425
sampled,10,4,102,7.669241428375244,16.770188093185425
sampled,10,4,103,7.738592624664307,16.770188093185425
sampled,10,4,104,7.574585437774658,16.770188093185425
sampled,10,4,105,7.641883850097656,16.770188093185425
sampled,10,4,106,8.175058364868164,16.770188093185425
sampled,10,4,107,8.075105667114258,16.770188093185425
sampled,10,4,108,7.966014862060547,16.770188093185425
sampled,10,4,109,7.8950910568237305,16.770188093185425
sampled,10,4,110,7.637049674987793,16.770188093185425
sampled,10,4,111,7.637049674987793,16.770188093185425
sampled,10,4,112,7.817981719970703,16.770188093185425
sampled,10,4,113,7.784114837646484,16.770188093185425
sampled,10,4,114,7.980926513671875,16.770188093185425
sampled,10,4,115,7.822774887084961,16.770188093185425
sampled,10,4,116,7.87618350982666,16.770188093185425
