method,m,i,step,cost,time
sampled,5,5,254,14.258635520935059,53.091943979263306
sampled,5,5,255,14.125940322875977,53.091943979263306
sampled,5,5,256,13.889859199523926,53.091943979263306
sampled,5,5,257,13.512138366699219,53.091943979263306
sampled,5,5,258,13.392250061035156,53.091943979263306
sampled,5,5,259,13.84093952178955,53.091943979263306
sampled,5,5,260,14.079607963562012,53.091943979263306
sampled,5,5,261,14.089910507202148,53.091943979263306
sampled,5,5,262,13.641220092773438,53.091943979263306
sampled,5,5,263,13.620561599731445,53.091943979263306
sampled,5,5,264,13.590600967407227,53.091943979263306
sampled,5,5,265,13.591991424560547,53.091943979263306
sampled,5,5,266,13.597967147827148,53.091943979263306
sampled,5,5,267,13.546735763549805,53.091943979263306
sampled,5,5,268,13.528964042663574,53.091943979263306
sampled,5,5,269,13.401723861694336,53.091943979263306
sampled,5,5,270,13.35690689086914,53.091943979263306
sampled,5,5,271,13.454178810119629,53.091943979263306
sampled,5,5,272,13.357795715332031,53.091943979263306
sampled,5,5,273,13.267972946166992,53.091943979263306
sampled,5,5,274,13.204675674438477,53.091943979263306
sampled,5,5,275,13.50534725189209,53.091943979263306
sampled,5,5,276,13.512696266174316,53.091943979263306
sampled,5,5,277,13.443857192993164,53.091943979263306
sampled,5,5,278,13.506701469421387,53.091943979263306
sampled,5,5,279,13.687978744506836,53.091943979263306
sampled,5,5,280,13.451417922973633,53.091943979263306
sampled,5,5,281,13.355382919311523,53.091943979263306
sampled,5,5,282,13.27092170715332,53.091943979263306
sampled,5,5,283,13.14415168762207,53.091943979263306
sampled,5,5,284,13.126707077026367,53.091943979263306
sampled,5,5,285,12.955573081970215,53.091943979263306
sampled,5,5,286,12.938796997070312,53.091943979263306
sampled,5,5,287,12.925936698913574,53.091943979263306
sampled,5,5,288,12.840307235717773,53.091943979263306
sampled,5,5,289,12.594253540039062,53.091943979263306
sampled,5,5,290,12.509086608886719,53.091943979263306
sampled,5,5,291,12.71994400024414,53.091943979263306
sampled,5,5,292,12.716442108154297,53.091943979263306
sampled,5,5,293,12.629060745239258,53.091943979263306
sampled,5,5,294,12.521574020385742,53.091943979263306
sampled,5,5,295,12.488017082214355,53.091943979263306
sampled,5,5,296,12.488017082214355,53.091943979263306
sampled,5,5,297,12.488017082214355,53.091943979263306
sampled,5,5,298,12.166478157043457,53.091943979263306
sampled,5,5,299,12.220333099365234,53.091943979263306
sampled,5,5,300,12.12450885772705,53.091943979263306
sampled,5,5,301,12.067509651184082,53.091943979263306
sampled,5,5,302,11.914992332458496,53.091943979263306
sampled,5,5,303,11.903987884521484,53.091943979263306
sampled,5,5,304,11.951055526733398,53.091943979263306
sampled,5,5,305,11.95884895324707,53.091943979263306
sampled,5,5,306,12.126359939575195,53.091943979263306
sampled,5,5,307,12.04321575164795,53.091943979263306
sampled,5,5,308,11.875703811645508,53.091943979263306
sampled,5,5,309,11.85709285736084,53.091943979263306
sampled,5,5,310,11.885933876037598,53.091943979263306
sampled,5,5,311,11.987762451171875,53.091943979263306
sampled,5,5,312,11.73463249206543,53.091943979263306
sampled,5,5,313,11.806663513183594,53.091943979263306
sampled,5,5,314,11.806663513183594,53.091943979263306
sampled,5,5,315,11.722512245178223,53.091943979263306
sampled,5,5,316,11.521421432495117,53.091943979263306
sampled,5,5,317,11.518390655517578,53.091943979263306
sampled,5,5,318,11.52537727355957,53.091943979263306
sampled,5,5,319,11.505157470703125,53.091943979263306
sampled,5,5,320,11.941289901733398,53.091943979263306
sampled,5,5,321,12.274372100830078,53.091943979263306
sampled,5,5,322,12.46049690246582,53.091943979263306
sampled,5,5,323,12.364297866821289,53.091943979263306
sampled,5,5,324,12.349365234375,53.091943979263306
sampled,5,5,325,12.42331600189209,53.091943979263306
sampled,5,5,326,12.447507858276367,53.091943979263306
sampled,5,5,327,12.330530166625977,53.091943979263306
sampled,5,5,328,12.452383041381836,53.091943979263306
sampled,5,5,329,12.491029739379883,53.091943979263306
sampled,5,5,330,12.491029739379883,53.091943979263306
sampled,5,5,331,12.309171676635742,53.091943979263306
sampled,5,5,332,12.376579284667969,53.091943979263306
sampled,5,5,333,12.224593162536621,53.091943979263306
sampled,5,5,334,12.288707733154297,53.091943979263306
sampled,5,5,335,11.85257625579834,53.091943979263306
sampled,5,5,336,12.2186861038208,53.091943979263306
sampled,5,5,337,12.337148666381836,53.091943979263306
sampled,5,5,338,12.391050338745117,53.091943979263306
sampled,5,5,339,12.40870189666748,53.091943979263306
sampled,5,5,340,12.391050338745117,53.091943979263306
sampled,5,5,341,12.391050338745117,53.091943979263306
sampled,5,5,342,12.410544395446777,53.091943979263306
sampled,5,5,343,12.089536666870117,53.091943979263306
sampled,5,5,344,12.089537620544434,53.091943979263306
sampled,5,5,345,12.007424354553223,53.091943979263306
sampled,5,5,346,12.29435920715332,53.091943979263306
sampled,5,5,347,12.690868377685547,53.091943979263306
sampled,5,5,348,12.689815521240234,53.091943979263306
sampled,5,5,349,12.689815521240234,53.091943979263306
sampled,5,5,350,12.448701858520508,53.091943979263306
sampled,5,5,351,12.326848983764648,53.091943979263306
sampled,5,5,352,12.352377891540527,53.091943979263306
sampled,5,5,353,12.316659927368164,53.091943979263306
sampled,5,5,354,12.556909561157227,53.091943979263306
sampled,5,5,355,12.503007888793945,53.091943979263306
sampled,5,5,356,12.419107437133789,53.091943979263306
sampled,5,5,357,12.77261734008789,53.091943979263306
sampled,5,5,358,12.54185676574707,53.091943979263306
sampled,5,5,359,12.619314193725586,53.091943979263306
sampled,5,5,360,12.619314193725586,53.091943979263306
sampled,5,5,361,12.07197093963623,53.091943979263306
sampled,5,5,362,12.091425895690918,53.091943979263306
sampled,5,5,363,12.057520866394043,53.091943979263306
sampled,5,5,364,12.052123069763184,53.091943979263306
sampled,5,5,365,11.908974647521973,53.091943979263306
sampled,5,5,366,11.864516258239746,53.091943979263306
sampled,5,5,367,11.864516258239746,53.091943979263306
sampled,5,5,368,11.679492950439453,53.091943979263306
sampled,5,5,369,11.676593780517578,53.091943979263306
sampled,5,5,370,12.09139347076416,53.091943979263306
sampled,5,5,371,12.071938514709473,53.091943979263306
sampled,5,5,372,12.322542190551758,53.091943979263306
sampled,5,5,373,12.629284858703613,53.091943979263306
sampled,5,5,374,12.927950859069824,53.091943979263306
sampled,5,5,375,12.903178215026855,53.091943979263306
sampled,5,5,376,12.839820861816406,53.091943979263306
sampled,5,5,377,12.562238693237305,53.091943979263306
sampled,5,5,378,12.917670249938965,53.091943979263306
sampled,5,5,379,13.423299789428711,53.091943979263306
sampled,5,5,380,13.423299789428711,53.091943979263306
sampled,5,5,381,13.461036682128906,53.091943979263306
sampled,5,5,382,13.881505966186523,53.091943979263306
sampled,5,5,383,13.888174057006836,53.091943979263306
sampled,5,5,384,13.800475120544434,53.091943979263306
sampled,5,5,385,13.816865921020508,53.091943979263306
sampled,5,5,386,13.660755157470703,53.091943979263306
sampled,5,5,387,13.448336601257324,53.091943979263306
sampled,5,5,388,13.922725677490234,53.091943979263306
sampled,5,5,389,13.968475341796875,53.091943979263306
sampled,5,5,390,14.059405326843262,53.091943979263306
sampled,5,5,391,13.821268081665039,53.091943979263306
sampled,5,5,392,13.896531105041504,53.091943979263306
sampled,5,5,393,13.896531105041504,53.091943979263306
sampled,5,5,394,13.921993255615234,53.091943979263306
sampled,5,5,395,14.127979278564453,53.091943979263306
sampled,5,5,396,14.127446174621582,53.091943979263306
sampled,5,5,397,14.250289916992188,53.091943979263306
sampled,5,5,398,14.269744873046875,53.091943979263306
sampled,5,5,399,14.106636047363281,53.091943979263306
sampled,5,5,400,14.106636047363281,53.091943979263306
sampled,5,5,401,14.106636047363281,53.091943979263306
sampled,5,5,402,14.169187545776367,53.091943979263306
sampled,5,5,403,14.190582275390625,53.091943979263306
sampled,5,5,404,13.963144302368164,53.091943979263306
sampled,5,5,405,13.984367370605469,53.091943979263306
sampled,5,5,406,13.706174850463867,53.091943979263306
sampled,5,5,407,13.650411605834961,53.091943979263306
sampled,5,5,408,13.659392356872559,53.091943979263306
sampled,5,5,409,14.003501892089844,53.091943979263306
sampled,5,5,410,13.768781661987305,53.091943979263306
sampled,5,5,411,13.792672157287598,53.091943979263306
sampled,5,5,412,13.954310417175293,53.091943979263306
sampled,5,5,413,13.954310417175293,53.091943979263306
sampled,5,5,414,13.770429611206055,53.091943979263306
sampled,5,5,415,13.645111083984375,53.091943979263306
sampled,5,5,416,13.648981094360352,53.091943979263306
sampled,5,5,417,13.512380599975586,53.091943979263306
sampled,5,5,418,13.273356437683105,53.091943979263306
sampled,5,5,419,13.287856101989746,53.091943979263306
sampled,5,5,420,13.224924087524414,53.091943979263306
sampled,5,5,421,12.92577838897705,53.091943979263306
sampled,5,5,422,13.30141544342041,53.091943979263306
sampled,5,5,423,13.183404922485352,53.091943979263306
sampled,5,5,424,13.42067813873291,53.091943979263306
sampled,5,5,425,13.42067813873291,53.091943979263306
sampled,5,5,426,13.323850631713867,53.091943979263306
sampled,5,5,427,13.190709114074707,53.091943979263306
sampled,5,5,428,13.103614807128906,53.091943979263306
sampled,5,5,429,12.935948371887207,53.091943979263306
sampled,5,5,430,13.369842529296875,53.091943979263306
